Language accepted: Java1.7 Parser
Command line: ../soco/java 
Comparing 147.java-154.java: 0.0
Comparing 147.java-155.java: 0.0
Comparing 147.java-156.java: 0.0
Comparing 147.java-157.java: 0.0
Comparing 147.java-158.java: 0.0
Comparing 147.java-159.java: 0.0
Comparing 147.java-160.java: 0.0
Comparing 147.java-161.java: 0.0
Comparing 147.java-162.java: 0.0
Comparing 147.java-163.java: 0.0
Comparing 147.java-164.java: 0.0
Comparing 147.java-165.java: 0.0
Comparing 147.java-166.java: 0.0
Comparing 147.java-167.java: 0.0
Comparing 147.java-168.java: 0.0
Comparing 147.java-169.java: 0.0
Comparing 147.java-170.java: 0.0
Comparing 147.java-171.java: 0.0
Comparing 147.java-172.java: 0.0
Comparing 147.java-173.java: 0.0
Comparing 147.java-174.java: 0.0
Comparing 147.java-175.java: 0.0
Comparing 147.java-176.java: 0.0
Comparing 147.java-177.java: 0.0
Comparing 147.java-178.java: 0.0
Comparing 147.java-179.java: 10.526316
Comparing 147.java-180.java: 0.0
Comparing 147.java-181.java: 0.0
Comparing 147.java-182.java: 0.0
Comparing 147.java-183.java: 0.0
Comparing 147.java-184.java: 0.0
Comparing 147.java-185.java: 0.0
Comparing 147.java-186.java: 0.0
Comparing 147.java-187.java: 0.0
Comparing 147.java-188.java: 0.0
Comparing 147.java-189.java: 0.0
Comparing 147.java-190.java: 0.0
Comparing 147.java-191.java: 0.0
Comparing 147.java-192.java: 0.0
Comparing 147.java-193.java: 0.0
Comparing 147.java-194.java: 0.0
Comparing 147.java-195.java: 0.0
Comparing 147.java-196.java: 0.0
Comparing 147.java-197.java: 9.090909
Comparing 147.java-198.java: 6.6666665
Comparing 147.java-199.java: 9.523809
Comparing 147.java-200.java: 0.0
Comparing 147.java-201.java: 0.0
Comparing 147.java-202.java: 0.0
Comparing 147.java-203.java: 0.0
Comparing 147.java-204.java: 0.0
Comparing 147.java-205.java: 0.0
Comparing 147.java-206.java: 0.0
Comparing 147.java-207.java: 0.0
Comparing 147.java-208.java: 0.0
Comparing 147.java-209.java: 0.0
Comparing 147.java-210.java: 0.0
Comparing 147.java-211.java: 0.0
Comparing 147.java-212.java: 0.0
Comparing 147.java-213.java: 0.0
Comparing 147.java-214.java: 0.0
Comparing 147.java-215.java: 0.0
Comparing 147.java-216.java: 0.0
Comparing 147.java-217.java: 0.0
Comparing 147.java-218.java: 0.0
Comparing 147.java-219.java: 0.0
Comparing 147.java-220.java: 0.0
Comparing 147.java-221.java: 0.0
Comparing 147.java-222.java: 0.0
Comparing 147.java-223.java: 0.0
Comparing 147.java-224.java: 0.0
Comparing 147.java-225.java: 0.0
Comparing 147.java-226.java: 0.0
Comparing 147.java-227.java: 12.021858
Comparing 147.java-228.java: 0.0
Comparing 147.java-229.java: 0.0
Comparing 147.java-230.java: 0.0
Comparing 147.java-231.java: 0.0
Comparing 147.java-232.java: 0.0
Comparing 147.java-233.java: 0.0
Comparing 147.java-234.java: 0.0
Comparing 147.java-235.java: 0.0
Comparing 147.java-236.java: 0.0
Comparing 147.java-237.java: 0.0
Comparing 147.java-238.java: 0.0
Comparing 147.java-239.java: 0.0
Comparing 147.java-240.java: 0.0
Comparing 147.java-241.java: 0.0
Comparing 147.java-242.java: 0.0
Comparing 147.java-243.java: 0.0
Comparing 147.java-244.java: 0.0
Comparing 147.java-245.java: 0.0
Comparing 147.java-246.java: 0.0
Comparing 147.java-247.java: 0.0
Comparing 147.java-248.java: 0.0
Comparing 147.java-249.java: 0.0
Comparing 147.java-250.java: 0.0
Comparing 147.java-251.java: 0.0
Comparing 147.java-252.java: 0.0
Comparing 147.java-253.java: 0.0
Comparing 147.java-254.java: 0.0
Comparing 147.java-255.java: 16.363636
Comparing 147.java-256.java: 0.0
Comparing 147.java-257.java: 0.0
Comparing 147.java-258.java: 0.0
Comparing 148.java-149.java: 0.0
Comparing 148.java-150.java: 49.411766
Comparing 148.java-151.java: 0.0
Comparing 148.java-152.java: 0.0
Comparing 148.java-153.java: 0.0
Comparing 148.java-154.java: 0.0
Comparing 148.java-155.java: 0.0
Comparing 148.java-156.java: 0.0
Comparing 148.java-157.java: 0.0
Comparing 148.java-158.java: 0.0
Comparing 148.java-159.java: 0.0
Comparing 148.java-160.java: 0.0
Comparing 148.java-161.java: 0.0
Comparing 148.java-162.java: 0.0
Comparing 148.java-163.java: 0.0
Comparing 148.java-164.java: 0.0
Comparing 148.java-165.java: 0.0
Comparing 148.java-166.java: 0.0
Comparing 148.java-167.java: 0.0
Comparing 148.java-168.java: 0.0
Comparing 148.java-169.java: 0.0
Comparing 148.java-170.java: 0.0
Comparing 148.java-171.java: 0.0
Comparing 148.java-172.java: 0.0
Comparing 148.java-173.java: 0.0
Comparing 148.java-174.java: 0.0
Comparing 148.java-175.java: 0.0
Comparing 148.java-176.java: 0.0
Comparing 148.java-177.java: 0.0
Comparing 148.java-178.java: 0.0
Comparing 148.java-179.java: 0.0
Comparing 148.java-180.java: 0.0
Comparing 148.java-181.java: 0.0
Comparing 148.java-182.java: 0.0
Comparing 148.java-183.java: 7.0588236
Comparing 148.java-184.java: 0.0
Comparing 148.java-185.java: 5.9602647
Comparing 148.java-186.java: 0.0
Comparing 148.java-187.java: 0.0
Comparing 148.java-188.java: 0.0
Comparing 148.java-189.java: 0.0
Comparing 148.java-190.java: 0.0
Comparing 148.java-191.java: 0.0
Comparing 148.java-192.java: 0.0
Comparing 148.java-193.java: 0.0
Comparing 148.java-194.java: 0.0
Comparing 148.java-195.java: 0.0
Comparing 148.java-196.java: 0.0
Comparing 148.java-197.java: 0.0
Comparing 148.java-198.java: 0.0
Comparing 148.java-199.java: 0.0
Comparing 148.java-200.java: 0.0
Comparing 148.java-201.java: 0.0
Comparing 148.java-202.java: 0.0
Comparing 148.java-203.java: 0.0
Comparing 148.java-204.java: 0.0
Comparing 148.java-205.java: 0.0
Comparing 148.java-206.java: 0.0
Comparing 148.java-207.java: 0.0
Comparing 148.java-208.java: 0.0
Comparing 148.java-209.java: 0.0
Comparing 148.java-210.java: 0.0
Comparing 148.java-211.java: 12.290503
Comparing 148.java-212.java: 0.0
Comparing 148.java-213.java: 0.0
Comparing 148.java-214.java: 0.0
Comparing 148.java-215.java: 0.0
Comparing 148.java-216.java: 17.54386
Comparing 148.java-217.java: 0.0
Comparing 148.java-218.java: 0.0
Comparing 148.java-219.java: 0.0
Comparing 148.java-220.java: 0.0
Comparing 148.java-221.java: 0.0
Comparing 148.java-222.java: 0.0
Comparing 148.java-223.java: 0.0
Comparing 148.java-224.java: 0.0
Comparing 148.java-225.java: 11.363636
Comparing 148.java-226.java: 0.0
Comparing 148.java-227.java: 0.0
Comparing 148.java-228.java: 0.0
Comparing 148.java-229.java: 0.0
Comparing 148.java-230.java: 0.0
Comparing 148.java-231.java: 0.0
Comparing 148.java-232.java: 0.0
Comparing 148.java-233.java: 0.0
Comparing 148.java-234.java: 0.0
Comparing 148.java-235.java: 0.0
Comparing 148.java-236.java: 0.0
Comparing 148.java-237.java: 0.0
Comparing 148.java-238.java: 0.0
Comparing 148.java-239.java: 0.0
Comparing 148.java-240.java: 0.0
Comparing 148.java-241.java: 7.6923075
Comparing 148.java-242.java: 0.0
Comparing 148.java-243.java: 0.0
Comparing 148.java-244.java: 0.0
Comparing 148.java-245.java: 0.0
Comparing 148.java-246.java: 0.0
Comparing 148.java-247.java: 0.0
Comparing 148.java-248.java: 0.0
Comparing 148.java-249.java: 0.0
Comparing 148.java-250.java: 0.0
Comparing 148.java-251.java: 0.0
Comparing 148.java-252.java: 0.0
Comparing 148.java-253.java: 0.0
Comparing 148.java-254.java: 0.0
Comparing 148.java-255.java: 0.0
Comparing 148.java-256.java: 0.0
Comparing 148.java-257.java: 0.0
Comparing 148.java-258.java: 0.0
Comparing 149.java-150.java: 9.836065
Comparing 149.java-151.java: 0.0
Comparing 149.java-152.java: 0.0
Comparing 149.java-153.java: 0.0
Comparing 149.java-154.java: 0.0
Comparing 149.java-155.java: 0.0
Comparing 149.java-156.java: 0.0
Comparing 149.java-157.java: 0.0
Comparing 149.java-158.java: 0.0
Comparing 149.java-159.java: 0.0
Comparing 149.java-160.java: 0.0
Comparing 149.java-161.java: 0.0
Comparing 149.java-162.java: 0.0
Comparing 149.java-163.java: 0.0
Comparing 149.java-164.java: 0.0
Comparing 149.java-165.java: 0.0
Comparing 149.java-166.java: 0.0
Comparing 149.java-167.java: 0.0
Comparing 149.java-168.java: 0.0
Comparing 149.java-169.java: 0.0
Comparing 149.java-170.java: 0.0
Comparing 149.java-171.java: 0.0
Comparing 149.java-172.java: 0.0
Comparing 149.java-173.java: 0.0
Comparing 149.java-174.java: 0.0
Comparing 149.java-175.java: 0.0
Comparing 149.java-176.java: 0.0
Comparing 149.java-177.java: 0.0
Comparing 149.java-178.java: 8.823529
Comparing 149.java-179.java: 0.0
Comparing 149.java-180.java: 0.0
Comparing 149.java-181.java: 0.0
Comparing 149.java-182.java: 0.0
Comparing 149.java-183.java: 0.0
Comparing 149.java-184.java: 0.0
Comparing 149.java-185.java: 0.0
Comparing 149.java-186.java: 0.0
Comparing 149.java-187.java: 0.0
Comparing 149.java-188.java: 0.0
Comparing 149.java-189.java: 0.0
Comparing 149.java-190.java: 0.0
Comparing 149.java-191.java: 0.0
Comparing 149.java-192.java: 0.0
Comparing 149.java-193.java: 0.0
Comparing 149.java-194.java: 0.0
Comparing 149.java-195.java: 9.4827585
Comparing 149.java-196.java: 0.0
Comparing 149.java-197.java: 0.0
Comparing 149.java-198.java: 0.0
Comparing 149.java-199.java: 0.0
Comparing 149.java-200.java: 0.0
Comparing 149.java-201.java: 0.0
Comparing 149.java-202.java: 0.0
Comparing 149.java-203.java: 0.0
Comparing 149.java-204.java: 0.0
Comparing 149.java-205.java: 0.0
Comparing 149.java-206.java: 0.0
Comparing 149.java-207.java: 0.0
Comparing 149.java-208.java: 0.0
Comparing 149.java-209.java: 0.0
Comparing 149.java-210.java: 0.0
Comparing 149.java-211.java: 0.0
Comparing 149.java-212.java: 0.0
Comparing 149.java-213.java: 0.0
Comparing 149.java-214.java: 0.0
Comparing 149.java-215.java: 0.0
Comparing 149.java-216.java: 0.0
Comparing 149.java-217.java: 0.0
Comparing 149.java-218.java: 12.227075
Comparing 149.java-219.java: 0.0
Comparing 149.java-220.java: 0.0
Comparing 149.java-221.java: 8.144796
Comparing 149.java-222.java: 0.0
Comparing 149.java-223.java: 0.0
Comparing 149.java-224.java: 8.181818
Comparing 149.java-225.java: 0.0
Comparing 149.java-226.java: 0.0
Comparing 149.java-227.java: 0.0
Comparing 149.java-228.java: 0.0
Comparing 149.java-229.java: 0.0
Comparing 149.java-230.java: 0.0
Comparing 149.java-231.java: 0.0
Comparing 149.java-232.java: 0.0
Comparing 149.java-233.java: 0.0
Comparing 149.java-234.java: 0.0
Comparing 149.java-235.java: 0.0
Comparing 149.java-236.java: 0.0
Comparing 149.java-237.java: 0.0
Comparing 149.java-238.java: 0.0
Comparing 149.java-239.java: 0.0
Comparing 149.java-240.java: 0.0
Comparing 149.java-241.java: 0.0
Comparing 149.java-242.java: 0.0
Comparing 149.java-243.java: 0.0
Comparing 149.java-244.java: 0.0
Comparing 149.java-245.java: 0.0
Comparing 149.java-246.java: 0.0
Comparing 149.java-247.java: 0.0
Comparing 149.java-248.java: 0.0
Comparing 149.java-249.java: 0.0
Comparing 149.java-250.java: 0.0
Comparing 149.java-251.java: 0.0
Comparing 149.java-252.java: 0.0
Comparing 149.java-253.java: 0.0
Comparing 149.java-254.java: 0.0
Comparing 149.java-255.java: 0.0
Comparing 149.java-256.java: 0.0
Comparing 149.java-257.java: 0.0
Comparing 149.java-258.java: 0.0
Comparing 150.java-151.java: 0.0
Comparing 150.java-152.java: 0.0
Comparing 150.java-153.java: 0.0
Comparing 150.java-154.java: 0.0
Comparing 150.java-155.java: 0.0
Comparing 150.java-156.java: 0.0
Comparing 150.java-157.java: 0.0
Comparing 150.java-158.java: 0.0
Comparing 150.java-159.java: 0.0
Comparing 150.java-160.java: 0.0
Comparing 150.java-161.java: 0.0
Comparing 150.java-162.java: 0.0
Comparing 150.java-163.java: 0.0
Comparing 150.java-164.java: 0.0
Comparing 150.java-165.java: 0.0
Comparing 150.java-166.java: 0.0
Comparing 150.java-167.java: 0.0
Comparing 150.java-168.java: 0.0
Comparing 150.java-169.java: 0.0
Comparing 150.java-170.java: 0.0
Comparing 150.java-171.java: 0.0
Comparing 150.java-172.java: 0.0
Comparing 150.java-173.java: 0.0
Comparing 150.java-174.java: 0.0
Comparing 150.java-175.java: 0.0
Comparing 150.java-176.java: 0.0
Comparing 150.java-177.java: 0.0
Comparing 150.java-178.java: 0.0
Comparing 150.java-179.java: 0.0
Comparing 150.java-180.java: 9.782609
Comparing 150.java-181.java: 0.0
Comparing 150.java-182.java: 0.0
Comparing 150.java-183.java: 7.0588236
Comparing 150.java-184.java: 0.0
Comparing 150.java-185.java: 5.9602647
Comparing 150.java-186.java: 0.0
Comparing 150.java-187.java: 0.0
Comparing 150.java-188.java: 0.0
Comparing 150.java-189.java: 0.0
Comparing 150.java-190.java: 0.0
Comparing 150.java-191.java: 6.3694267
Comparing 150.java-192.java: 0.0
Comparing 150.java-193.java: 6.8796067
Comparing 150.java-194.java: 0.0
Comparing 150.java-195.java: 0.0
Comparing 150.java-196.java: 0.0
Comparing 150.java-197.java: 0.0
Comparing 150.java-198.java: 0.0
Comparing 150.java-199.java: 0.0
Comparing 150.java-200.java: 0.0
Comparing 150.java-201.java: 0.0
Comparing 150.java-202.java: 0.0
Comparing 150.java-203.java: 0.0
Comparing 150.java-204.java: 0.0
Comparing 150.java-205.java: 0.0
Comparing 150.java-206.java: 0.0
Comparing 150.java-207.java: 0.0
Comparing 150.java-208.java: 0.0
Comparing 150.java-209.java: 0.0
Comparing 150.java-210.java: 0.0
Comparing 150.java-211.java: 12.290503
Comparing 150.java-212.java: 0.0
Comparing 150.java-213.java: 0.0
Comparing 150.java-214.java: 0.0
Comparing 150.java-215.java: 0.0
Comparing 150.java-216.java: 16.37427
Comparing 150.java-217.java: 0.0
Comparing 150.java-218.java: 0.0
Comparing 150.java-219.java: 0.0
Comparing 150.java-220.java: 0.0
Comparing 150.java-221.java: 0.0
Comparing 150.java-222.java: 0.0
Comparing 150.java-223.java: 0.0
Comparing 150.java-224.java: 0.0
Comparing 150.java-225.java: 11.363636
Comparing 150.java-226.java: 8.144796
Comparing 150.java-227.java: 0.0
Comparing 150.java-228.java: 0.0
Comparing 150.java-229.java: 0.0
Comparing 150.java-230.java: 0.0
Comparing 150.java-231.java: 9.67742
Comparing 150.java-232.java: 0.0
Comparing 150.java-233.java: 0.0
Comparing 150.java-234.java: 0.0
Comparing 150.java-235.java: 0.0
Comparing 150.java-236.java: 0.0
Comparing 150.java-237.java: 0.0
Comparing 150.java-238.java: 0.0
Comparing 150.java-239.java: 0.0
Comparing 150.java-240.java: 0.0
Comparing 150.java-241.java: 8.5470085
Comparing 150.java-242.java: 0.0
Comparing 150.java-243.java: 0.0
Comparing 150.java-244.java: 0.0
Comparing 150.java-245.java: 0.0
Comparing 150.java-246.java: 0.0
Comparing 150.java-247.java: 0.0
Comparing 150.java-248.java: 0.0
Comparing 150.java-249.java: 0.0
Comparing 150.java-250.java: 0.0
Comparing 150.java-251.java: 0.0
Comparing 150.java-252.java: 0.0
Comparing 150.java-253.java: 0.0
Comparing 150.java-254.java: 0.0
Comparing 150.java-255.java: 0.0
Comparing 150.java-256.java: 0.0
Comparing 150.java-257.java: 0.0
Comparing 150.java-258.java: 0.0
Comparing 151.java-152.java: 22.980251
Comparing 151.java-153.java: 0.0
Comparing 151.java-154.java: 0.0
Comparing 151.java-155.java: 0.0
Comparing 151.java-156.java: 0.0
Comparing 151.java-157.java: 3.6290324
Comparing 151.java-158.java: 0.0
Comparing 151.java-159.java: 0.0
Comparing 151.java-160.java: 0.0
Comparing 151.java-161.java: 0.0
Comparing 151.java-162.java: 0.0
Comparing 151.java-163.java: 0.0
Comparing 151.java-164.java: 0.0
Comparing 151.java-165.java: 0.0
Comparing 151.java-166.java: 0.0
Comparing 151.java-167.java: 0.0
Comparing 151.java-168.java: 0.0
Comparing 151.java-169.java: 0.0
Comparing 151.java-170.java: 0.0
Comparing 151.java-171.java: 0.0
Comparing 151.java-172.java: 0.0
Comparing 151.java-173.java: 0.0
Comparing 151.java-174.java: 0.0
Comparing 151.java-175.java: 0.0
Comparing 151.java-176.java: 0.0
Comparing 151.java-177.java: 0.0
Comparing 151.java-178.java: 3.5019455
Comparing 151.java-179.java: 3.7578287
Comparing 151.java-180.java: 0.0
Comparing 151.java-181.java: 0.0
Comparing 151.java-182.java: 0.0
Comparing 151.java-183.java: 0.0
Comparing 151.java-184.java: 0.0
Comparing 151.java-185.java: 0.0
Comparing 151.java-186.java: 0.0
Comparing 151.java-187.java: 0.0
Comparing 151.java-188.java: 3.267974
Comparing 151.java-189.java: 2.728513
Comparing 151.java-190.java: 0.0
Comparing 151.java-191.java: 0.0
Comparing 151.java-192.java: 1.9977802
Comparing 151.java-193.java: 5.2054796
Comparing 151.java-194.java: 4.2194095
Comparing 151.java-195.java: 0.0
Comparing 151.java-196.java: 0.0
Comparing 151.java-197.java: 5.533597
Comparing 151.java-198.java: 6.25
Comparing 151.java-199.java: 4.0241446
Comparing 151.java-200.java: 0.0
Comparing 151.java-201.java: 4.1121497
Comparing 151.java-202.java: 0.0
Comparing 151.java-203.java: 0.0
Comparing 151.java-204.java: 0.0
Comparing 151.java-205.java: 0.0
Comparing 151.java-206.java: 0.0
Comparing 151.java-207.java: 0.0
Comparing 151.java-208.java: 0.0
Comparing 151.java-209.java: 4.1121497
Comparing 151.java-210.java: 0.0
Comparing 151.java-211.java: 3.5856574
Comparing 151.java-212.java: 0.0
Comparing 151.java-213.java: 0.0
Comparing 151.java-214.java: 0.0
Comparing 151.java-215.java: 0.0
Comparing 151.java-216.java: 0.0
Comparing 151.java-217.java: 6.6759386
Comparing 151.java-218.java: 0.0
Comparing 151.java-219.java: 0.0
Comparing 151.java-220.java: 0.0
Comparing 151.java-221.java: 3.3898306
Comparing 151.java-222.java: 0.0
Comparing 151.java-223.java: 0.0
Comparing 151.java-224.java: 0.0
Comparing 151.java-225.java: 0.0
Comparing 151.java-226.java: 0.0
Comparing 151.java-227.java: 3.6659877
Comparing 151.java-228.java: 3.9215686
Comparing 151.java-229.java: 0.0
Comparing 151.java-230.java: 0.0
Comparing 151.java-231.java: 3.5363457
Comparing 151.java-232.java: 0.0
Comparing 151.java-233.java: 0.0
Comparing 151.java-234.java: 5.5312953
Comparing 151.java-235.java: 0.0
Comparing 151.java-236.java: 0.0
Comparing 151.java-237.java: 0.0
Comparing 151.java-238.java: 4.056795
Comparing 151.java-239.java: 0.0
Comparing 151.java-240.java: 0.0
Comparing 151.java-241.java: 0.0
Comparing 151.java-242.java: 0.0
Comparing 151.java-243.java: 0.0
Comparing 151.java-244.java: 3.1634448
Comparing 151.java-245.java: 0.0
Comparing 151.java-246.java: 0.0
Comparing 151.java-247.java: 0.0
Comparing 151.java-248.java: 0.0
Comparing 151.java-249.java: 3.7815125
Comparing 151.java-250.java: 0.0
Comparing 151.java-251.java: 0.0
Comparing 151.java-252.java: 3.8461537
Comparing 151.java-253.java: 7.2790294
Comparing 151.java-254.java: 2.4032042
Comparing 151.java-255.java: 0.0
Comparing 151.java-256.java: 4.2226486
Comparing 151.java-257.java: 3.0821917
Comparing 151.java-258.java: 0.0
Comparing 152.java-153.java: 0.0
Comparing 152.java-154.java: 0.0
Comparing 152.java-155.java: 0.0
Comparing 152.java-156.java: 0.0
Comparing 152.java-157.java: 0.0
Comparing 152.java-158.java: 0.0
Comparing 152.java-159.java: 0.0
Comparing 152.java-160.java: 0.0
Comparing 152.java-161.java: 0.0
Comparing 152.java-162.java: 0.0
Comparing 152.java-163.java: 0.0
Comparing 152.java-164.java: 0.0
Comparing 152.java-165.java: 6.060606
Comparing 152.java-166.java: 0.0
Comparing 152.java-167.java: 0.0
Comparing 152.java-168.java: 0.0
Comparing 152.java-169.java: 4.109589
Comparing 152.java-170.java: 0.0
Comparing 152.java-171.java: 0.0
Comparing 152.java-172.java: 0.0
Comparing 152.java-173.java: 0.0
Comparing 152.java-174.java: 0.0
Comparing 152.java-175.java: 0.0
Comparing 152.java-176.java: 0.0
Comparing 152.java-177.java: 0.0
Comparing 152.java-178.java: 0.0
Comparing 152.java-179.java: 8.181818
Comparing 152.java-180.java: 0.0
Comparing 152.java-181.java: 0.0
Comparing 152.java-182.java: 0.0
Comparing 152.java-183.java: 0.0
Comparing 152.java-184.java: 0.0
Comparing 152.java-185.java: 0.0
Comparing 152.java-186.java: 0.0
Comparing 152.java-187.java: 0.0
Comparing 152.java-188.java: 0.0
Comparing 152.java-189.java: 0.0
Comparing 152.java-190.java: 0.0
Comparing 152.java-191.java: 0.0
Comparing 152.java-192.java: 0.0
Comparing 152.java-193.java: 0.0
Comparing 152.java-194.java: 0.0
Comparing 152.java-195.java: 0.0
Comparing 152.java-196.java: 0.0
Comparing 152.java-197.java: 11.336032
Comparing 152.java-198.java: 5.730659
Comparing 152.java-199.java: 8.403361
Comparing 152.java-200.java: 0.0
Comparing 152.java-201.java: 6.521739
Comparing 152.java-202.java: 0.0
Comparing 152.java-203.java: 0.0
Comparing 152.java-204.java: 0.0
Comparing 152.java-205.java: 0.0
Comparing 152.java-206.java: 0.0
Comparing 152.java-207.java: 0.0
Comparing 152.java-208.java: 0.0
Comparing 152.java-209.java: 6.521739
Comparing 152.java-210.java: 0.0
Comparing 152.java-211.java: 0.0
Comparing 152.java-212.java: 0.0
Comparing 152.java-213.java: 0.0
Comparing 152.java-214.java: 0.0
Comparing 152.java-215.java: 0.0
Comparing 152.java-216.java: 0.0
Comparing 152.java-217.java: 0.0
Comparing 152.java-218.java: 0.0
Comparing 152.java-219.java: 0.0
Comparing 152.java-220.java: 0.0
Comparing 152.java-221.java: 0.0
Comparing 152.java-222.java: 0.0
Comparing 152.java-223.java: 0.0
Comparing 152.java-224.java: 0.0
Comparing 152.java-225.java: 0.0
Comparing 152.java-226.java: 0.0
Comparing 152.java-227.java: 7.7586207
Comparing 152.java-228.java: 0.0
Comparing 152.java-229.java: 0.0
Comparing 152.java-230.java: 0.0
Comparing 152.java-231.java: 0.0
Comparing 152.java-232.java: 0.0
Comparing 152.java-233.java: 0.0
Comparing 152.java-234.java: 4.6728973
Comparing 152.java-235.java: 0.0
Comparing 152.java-236.java: 0.0
Comparing 152.java-237.java: 0.0
Comparing 152.java-238.java: 0.0
Comparing 152.java-239.java: 0.0
Comparing 152.java-240.java: 0.0
Comparing 152.java-241.java: 0.0
Comparing 152.java-242.java: 0.0
Comparing 152.java-243.java: 0.0
Comparing 152.java-244.java: 0.0
Comparing 152.java-245.java: 5.769231
Comparing 152.java-246.java: 0.0
Comparing 152.java-247.java: 0.0
Comparing 152.java-248.java: 0.0
Comparing 152.java-249.java: 0.0
Comparing 152.java-250.java: 0.0
Comparing 152.java-251.java: 0.0
Comparing 152.java-252.java: 0.0
Comparing 152.java-253.java: 0.0
Comparing 152.java-254.java: 3.6734693
Comparing 152.java-255.java: 0.0
Comparing 152.java-256.java: 0.0
Comparing 152.java-257.java: 0.0
Comparing 152.java-258.java: 0.0
Comparing 153.java-154.java: 0.0
Comparing 153.java-155.java: 77.14286
Comparing 153.java-156.java: 0.0
Comparing 153.java-157.java: 0.0
Comparing 153.java-158.java: 7.563025
Comparing 153.java-159.java: 0.0
Comparing 153.java-160.java: 0.0
Comparing 153.java-161.java: 8.810573
Comparing 153.java-162.java: 0.0
Comparing 153.java-163.java: 0.0
Comparing 153.java-164.java: 0.0
Comparing 153.java-165.java: 0.0
Comparing 153.java-166.java: 0.0
Comparing 153.java-167.java: 0.0
Comparing 153.java-168.java: 0.0
Comparing 153.java-169.java: 0.0
Comparing 153.java-170.java: 0.0
Comparing 153.java-171.java: 0.0
Comparing 153.java-172.java: 0.0
Comparing 153.java-173.java: 0.0
Comparing 153.java-174.java: 0.0
Comparing 153.java-175.java: 0.0
Comparing 153.java-176.java: 0.0
Comparing 153.java-177.java: 0.0
Comparing 153.java-178.java: 0.0
Comparing 153.java-179.java: 0.0
Comparing 153.java-180.java: 8.097166
Comparing 153.java-181.java: 0.0
Comparing 153.java-182.java: 0.0
Comparing 153.java-183.java: 0.0
Comparing 153.java-184.java: 0.0
Comparing 153.java-185.java: 0.0
Comparing 153.java-186.java: 0.0
Comparing 153.java-187.java: 0.0
Comparing 153.java-188.java: 5.1136365
Comparing 153.java-189.java: 0.0
Comparing 153.java-190.java: 6.792453
Comparing 153.java-191.java: 4.7745357
Comparing 153.java-192.java: 2.8081124
Comparing 153.java-193.java: 3.8297873
Comparing 153.java-194.java: 0.0
Comparing 153.java-195.java: 0.0
Comparing 153.java-196.java: 0.0
Comparing 153.java-197.java: 17.886179
Comparing 153.java-198.java: 0.0
Comparing 153.java-199.java: 0.0
Comparing 153.java-200.java: 0.0
Comparing 153.java-201.java: 0.0
Comparing 153.java-202.java: 0.0
Comparing 153.java-203.java: 0.0
Comparing 153.java-204.java: 0.0
Comparing 153.java-205.java: 0.0
Comparing 153.java-206.java: 0.0
Comparing 153.java-207.java: 0.0
Comparing 153.java-208.java: 0.0
Comparing 153.java-209.java: 0.0
Comparing 153.java-210.java: 0.0
Comparing 153.java-211.java: 0.0
Comparing 153.java-212.java: 0.0
Comparing 153.java-213.java: 0.0
Comparing 153.java-214.java: 0.0
Comparing 153.java-215.java: 0.0
Comparing 153.java-216.java: 8.5470085
Comparing 153.java-217.java: 0.0
Comparing 153.java-218.java: 0.0
Comparing 153.java-219.java: 0.0
Comparing 153.java-220.java: 0.0
Comparing 153.java-221.java: 0.0
Comparing 153.java-222.java: 51.42857
Comparing 153.java-223.java: 0.0
Comparing 153.java-224.java: 0.0
Comparing 153.java-225.java: 7.5313807
Comparing 153.java-226.java: 0.0
Comparing 153.java-227.java: 7.7922077
Comparing 153.java-228.java: 0.0
Comparing 153.java-229.java: 0.0
Comparing 153.java-230.java: 0.0
Comparing 153.java-231.java: 8.032128
Comparing 153.java-232.java: 0.0
Comparing 153.java-233.java: 0.0
Comparing 153.java-234.java: 4.6838408
Comparing 153.java-235.java: 0.0
Comparing 153.java-236.java: 0.0
Comparing 153.java-237.java: 0.0
Comparing 153.java-238.java: 0.0
Comparing 153.java-239.java: 0.0
Comparing 153.java-240.java: 0.0
Comparing 153.java-241.java: 0.0
Comparing 153.java-242.java: 35.492958
Comparing 153.java-243.java: 46.94534
Comparing 153.java-244.java: 11.650485
Comparing 153.java-245.java: 6.430868
Comparing 153.java-246.java: 11.042945
Comparing 153.java-247.java: 0.0
Comparing 153.java-248.java: 0.0
Comparing 153.java-249.java: 0.0
Comparing 153.java-250.java: 0.0
Comparing 153.java-251.java: 0.0
Comparing 153.java-252.java: 0.0
Comparing 153.java-253.java: 5.6782336
Comparing 153.java-254.java: 0.0
Comparing 153.java-255.java: 0.0
Comparing 153.java-256.java: 0.0
Comparing 153.java-257.java: 5.5555553
Comparing 153.java-258.java: 6.5454545
Comparing 154.java-155.java: 0.0
Comparing 154.java-156.java: 0.0
Comparing 154.java-157.java: 0.0
Comparing 154.java-158.java: 0.0
Comparing 154.java-159.java: 0.0
Comparing 154.java-160.java: 0.0
Comparing 154.java-161.java: 0.0
Comparing 154.java-162.java: 0.0
Comparing 154.java-163.java: 0.0
Comparing 154.java-164.java: 0.0
Comparing 154.java-165.java: 7.782101
Comparing 154.java-166.java: 0.0
Comparing 154.java-167.java: 7.2
Comparing 154.java-168.java: 0.0
Comparing 154.java-169.java: 0.0
Comparing 154.java-170.java: 0.0
Comparing 154.java-171.java: 0.0
Comparing 154.java-172.java: 0.0
